0.19509032201612825,0.9807852804032304,0.3826834323650898,
0.25881904510252074,0.9659258262890683,0.49999999999999994,
0.32143946530316153,0.9469301294951057,0.6087614290087205,
0.3826834323650898,0.9238795325112867,0.7071067811865476,
0.44228869021900125,0.8968727415326884,0.7933533402912352,
0.49999999999999994,0.8660254037844387,0.8660254037844386,
0.5555702330196022,0.8314696123025452,0.9238795325112867,
0.6087614290087205,0.7933533402912353,0.9659258262890682,
0.6593458151000688,0.7518398074789774,0.9914448613738104,
0.7071067811865476,0.7071067811865476,1.0,
0.7518398074789773,0.659345815100069,0.9914448613738105,
0.7933533402912352,0.6087614290087207,0.9659258262890683,
0.8314696123025451,0.5555702330196024,0.9238795325112868,
0.8660254037844386,0.5000000000000001,0.8660254037844387,
0.8968727415326883,0.44228869021900147,0.7933533402912354,
0.9238795325112867,0.38268343236508984,0.7071067811865476,
0.9469301294951056,0.3214394653031617,0.6087614290087209,
0.9659258262890682,0.25881904510252096,0.5000000000000003,
0.9807852804032304,0.19509032201612833,0.3826834323650899,
0.9914448613738104,0.1305261922200517,0.258819045102521,
0.9978589232386035,0.06540312923014327,0.130526192220052,
1.0,6.123233995736766e-17,1.2246467991473532e-16,
0.9978589232386035,0.06540312923014292,0.13052619222005132,
0.9914448613738105,0.13052619222005138,0.25881904510252035,
0.9807852804032305,0.19509032201612797,0.3826834323650892,
0.9659258262890683,0.25881904510252063,0.4999999999999997,
0.9469301294951057,0.32143946530316136,0.6087614290087203,
0.9238795325112868,0.3826834323650895,0.7071067811865471,
0.8968727415326884,0.44228869021900113,0.7933533402912349,
0.8660254037844387,0.4999999999999998,0.8660254037844384,
0.8314696123025453,0.555570233019602,0.9238795325112865,
0.7933533402912354,0.6087614290087203,0.9659258262890681,
0.7518398074789777,0.6593458151000685,0.9914448613738103,
0.7071067811865476,0.7071067811865475,1.0,
0.659345815100069,0.7518398074789773,0.9914448613738105,
0.6087614290087209,0.793353340291235,0.9659258262890684,
0.5555702330196025,0.831469612302545,0.923879532511287,
0.5000000000000003,0.8660254037844385,0.866025403784439,
0.4422886902190017,0.8968727415326881,0.7933533402912357,
0.3826834323650899,0.9238795325112867,0.7071067811865477,
0.32143946530316175,0.9469301294951056,0.6087614290087209,
0.258819045102521,0.9659258262890682,0.5000000000000004,
0.1950903220161286,0.9807852804032304,0.3826834323650904,
0.130526192220052,0.9914448613738104,0.25881904510252157,
0.06540312923014356,0.9978589232386035,0.13052619222005257,
1.2246467991473532e-16,1.0,2.4492935982947064e-16,
0.06540312923014287,0.9978589232386035,0.13052619222005118,
0.13052619222005132,0.9914448613738105,0.25881904510252024,
0.19509032201612792,0.9807852804032305,0.3826834323650891,
0.25881904510252035,0.9659258262890684,0.4999999999999992,
0.3214394653031611,0.9469301294951058,0.6087614290087199,
0.3826834323650892,0.923879532511287,0.7071067811865467,
0.4422886902190011,0.8968727415326884,0.7933533402912349,
0.4999999999999997,0.8660254037844388,0.8660254037844384,
0.555570233019602,0.8314696123025455,0.9238795325112865,
0.6087614290087203,0.7933533402912354,0.9659258262890681,
0.6593458151000685,0.7518398074789777,0.9914448613738103,
0.7071067811865471,0.7071067811865479,1.0,
0.7518398074789773,0.6593458151000691,0.9914448613738105,
0.7933533402912349,0.6087614290087209,0.9659258262890684,
