0.19509032201612825,0.9807852804032304,0.3826834323650898,
0.25881904510252074,0.9659258262890683,0.49999999999999994,
0.32143946530316153,0.9469301294951057,0.6087614290087205,
0.3826834323650898,0.9238795325112867,0.7071067811865476,
0.44228869021900125,0.8968727415326884,0.7933533402912352,
0.49999999999999994,0.8660254037844387,0.8660254037844386,
0.5555702330196022,0.8314696123025452,0.9238795325112867,
0.6087614290087205,0.7933533402912353,0.9659258262890682,
0.6593458151000688,0.7518398074789774,0.9914448613738104,
0.7071067811865476,0.7071067811865476,1.0,
